cell_id,iso,year,predicted_GCP_const_2017_USD,predicted_GCP_current_USD,predicted_GCP_const_2017_PPP,predicted_GCP_current_PPP,pop_cell,cell_GDPC_const_2017_USD,cell_GDPC_current_USD,cell_GDPC_const_2017_PPP,cell_GDPC_current_PPP,subcell_id,subcell_id_0_25,is_cell_censored,method,cell_size,national_population,longitude,latitude
28911,VEN,2021,0.0554421971453401,0.0606274386049762,0.161376419759455,0.177859831506972,29890,1.85487444447441e-6,2.02835191050439e-6,5.39901036331397e-6,5.95047947497397e-6,3,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69.5,9.5
28911,VEN,2021,0.0521798160169387,0.0570599426947819,0.151880558962089,0.167394038524636,35401,1.47396446475915e-6,1.61181725642727e-6,4.29029007548062e-6,4.72851158228964e-6,3,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69.25,9.75
28911,VEN,2021,0.497928255691937,0.544497085360967,1.44932710711283,1.59736518788689,331536,1.50188291977926e-6,1.64234678997444e-6,4.37155273367849e-6,4.81807462202262e-6,3,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69.25,9.5
28911,VEN,2021,0.0814258224758394,0.0890411871678244,0.237007340684447,0.261215893517067,45993,1.77039598364619e-6,1.93597258643324e-6,5.15311766321932e-6,5.67947064807833e-6,4,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69.5,9.25
28911,VEN,2021,0.0146369414668248,0.016005864050053,0.0426039610939808,0.0469556416792489,7504,1.95055190122931e-6,2.13297761861047e-6,5.67750014578634e-6,6.257414935934e-6,4,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69.5,9
28911,VEN,2021,0.252346078820753,0.275946791228449,0.734507448066621,0.809531969716978,97197,2.59623320494205e-6,2.83904638238267e-6,7.55689422581581e-6,8.32877526792983e-6,4,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69.25,9.25
28911,VEN,2021,0.0376673948658769,0.0411902447454193,0.109639040985081,0.120837860855133,21399,1.76024089283971e-6,1.92486773893263e-6,5.12355909084915e-6,5.64689288542142e-6,4,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69.25,9
28912,VEN,2021,0.00757008140019532,0.00827807462467402,0.0220343474204077,0.0242849935907702,5183,1.46055979166416e-6,1.59715890887016e-6,4.25127289608485e-6,4.68550908562035e-6,1,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69,9.75
28912,VEN,2021,0.0540578969590672,0.0591136714948073,0.1573471168199,0.173418964972766,37464,1.4429291308741e-6,1.57787933735873e-6,4.19995507206653e-6,4.62894952415029e-6,1,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69,9.5
28912,VEN,2021,0.0105532559715634,0.0115402511343715,0.0307175175801835,0.0338550855773574,7196,1.46654474312999e-6,1.60370360399826e-6,4.26869338246019e-6,4.7047089462698e-6,1,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.75,9.75
28912,VEN,2021,0.15134586549579301,0.165500514786766,0.440524639654542,0.485520984419014,112212,1.34874938059916e-6,1.47489140900052e-6,3.92582468590295e-6,4.32681873969819e-6,1,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.75,9.5
28912,VEN,2021,0.0195261525603618,0.0213523394904676,0.0568350598301088,0.0626403422516107,13415,1.45554622142093e-6,1.59167644356821e-6,4.2366798233402e-6,4.66942543806266e-6,2,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69,9.25
28912,VEN,2021,0.00997691260916886,0.0109100051553501,0.0290399464671279,0.0320061629407431,6674,1.49489250961475e-6,1.63470260044203e-6,4.35120564386093e-6,4.7956492269618e-6,2,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-69,9
28912,VEN,2021,0.0254890787343835,0.0278729494073834,0.0741914368642114,0.0817695452631683,12603,2.02246121831179e-6,2.21161226750642e-6,5.88680765406739e-6,6.48810166334748e-6,2,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.75,9.25
28912,VEN,2021,0.00587590555474855,0.00642545067857395,0.0171030848359824,0.0188500388824561,2820,2.08365445203849e-6,2.27852860942338e-6,6.06492370070297e-6,6.68441095122556e-6,2,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.75,9
28912,VEN,2021,0.149865308542283,0.163881488477892,0.436215160724963,0.480771323982624,104761,1.43054484533636e-6,1.56433680928868e-6,4.16390794976147e-6,4.58922045401077e-6,3,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.5,9.75
28912,VEN,2021,0.0555100264302634,0.0607016116359715,0.161573851458041,0.178077429398269,30270,1.83382974662251e-6,2.00533900350087e-6,5.33775525133931e-6,5.88296760483214e-6,3,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.5,9.5
28912,VEN,2021,0.0405638981805841,0.0443576440535884,0.118069935841637,0.130129909475838,14280,2.84060911628741e-6,3.10627759478911e-6,8.26820279003065e-6,9.11273875881218e-6,3,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.25,9.75
28912,VEN,2021,0.0126728217623577,0.0138580496969667,0.0368869689434896,0.0406547009214312,7453,1.70036519017277e-6,1.85939215040476e-6,4.94927800127324e-6,5.45481026719858e-6,3,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.25,9.5
28912,VEN,2021,0.00407697582638926,0.00445827572382135,0.0118669135817941,0.0130790313312924,2390,1.70584762610429e-6,1.86538733214282e-6,4.96523580828204e-6,5.47239804656583e-6,4,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.5,9.25
28912,VEN,2021,0.00392400469208709,0.00429099793667078,0.0114216582482886,0.0125882964475162,2985,1.31457443621008e-6,1.43752024679088e-6,3.82635117195597e-6,4.21718473953641e-6,4,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.5,9
28912,VEN,2021,0.00374887301512838,0.004099487038126,0.0109118998969019,0.0120264700380441,1973,1.90008769139806e-6,2.07779373447845e-6,5.53061322701563e-6,6.0955246011374e-6,4,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.25,9.25
28912,VEN,2021,0.00250979825272219,0.0027445275857106,0.00730530673741316,0.00805148997207771,1262,1.98874663448668e-6,2.17474452116529e-6,5.78867411839395e-6,6.37994451036268e-6,4,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68.25,9
28913,VEN,2021,0.0166478765923185,0.0182048722448375,0.0484572195799313,0.0534067673742526,10980,1.51620005394522e-6,1.6580029366883e-6,4.41322582695186e-6,4.86400431459496e-6,1,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68,9.75
28913,VEN,2021,0.00227157063608129,0.00248401968837666,0.006611894105144,0.00728725035067556,1127,2.01559062651401e-6,2.20409910237503e-6,5.86680932133451e-6,6.46606064833679e-6,1,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68,9.5
28913,VEN,2021,0.0280148553796711,0.0306349497676979,0.0815432521441875,0.08987229428261,20369,1.37536724334386e-6,1.5039987121458e-6,4.00330169101023e-6,4.41220944978202e-6,1,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.75,9.75
28913,VEN,2021,0.00467892945002965,0.00511652716837775,0.0136190288594348,0.0150101122694274,2629,1.77973733359819e-6,1.9461875878196e-6,5.18030766809994e-6,5.70943791153571e-6,1,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.75,9.5
28913,VEN,2021,0.00252377405605875,0.00275981047856784,0.00734598631401443,0.00809632466757325,1414,1.7848472815125601e-06,1.95177544453172e-6,5.19518126875138e-6,5.72583074085805e-6,2,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68,9.25
28913,VEN,2021,0.00129249598661322,0.00141337690622453,0.00376208710355261,0.00414635657024618,542,2.38467894209082e-6,2.60770646904895e-6,6.94112011725576e-6,7.65010437314795e-6,2,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-68,9
28913,VEN,2021,0.0120653485985404,0.0131937624962456,0.0351187878589666,0.0387059131726644,5750,2.09832149539833e-6,2.29456739065141e-6,6.10761527982028e-6,6.73146316046337e-6,2,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.75,9.25
28913,VEN,2021,0.00657784476070994,0.00719303887502094,0.0191462296206289,0.0211018758465134,3380,1.9461079173698e-6,2.12811801036122e-6,5.6645649765174e-6,6.24315853447141e-6,2,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.75,9
28913,VEN,2021,0.219722754423988,0.240272364549973,0.639550257282855,0.704875601839003,139808,1.5716035879491001e-06,1.71858809617456e-6,4.57448970933605e-6,5.04174011386332e-6,3,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.5,9.75
28913,VEN,2021,0.0261713570578094,0.0286190379337196,0.0761773544285049,0.0839583096681445,14948,1.75082666964206e-6,1.91457304881722e-6,5.09615697273918e-6,5.61669184293182e-6,3,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.5,9.5
28913,VEN,2021,0.0482777511347366,0.0527929364926616,0.140522761241553,0.154876125487056,31641,1.52579726098216e-6,1.66849772423948e-6,4.44116055881776e-6,4.89479237340967e-6,3,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.25,9.75
28913,VEN,2021,0.00395613323753129,0.00432613131010616,0.0115151752786882,0.0126913655532425,2546,1.55386222998087e-6,1.69918747451146e-6,4.52284967741094e-6,4.98482543332383e-6,3,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.25,9.5
28913,VEN,2021,0.00379182532391429,0.00414645646931635,0.0110369218146679,0.0121642620231538,2176,1.74256678488708e-6,1.90554065685494e-6,5.07211480453487e-6,5.59019394446404e-6,4,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.5,9.25
28913,VEN,2021,0.0158699254998395,0.0173541631365151,0.0461928258777281,0.0509110825465706,9866,1.60854708086758e-6,1.75898673591275e-6,4.68202167826153e-6,5.16025568077952e-6,4,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.5,9
28913,VEN,2021,0.0301124573507658,0.0329287303404058,0.0876487730940203,0.0966014491927154,22693,1.32694916277115e-6,1.45105232187924e-6,3.86237047080686e-6,4.25688314426101e-6,4,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.25,9.25
28913,VEN,2021,0.00686385820098373,0.0075058017737376,0.0199787331535151,0.0220194134787698,2696,2.54594146920762e-6,2.78405110301841e-6,7.41050932993884e-6,8.16743823396507e-6,4,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67.25,9
28914,VEN,2021,0.0260215096656244,0.0284551760372296,0.0757411914171849,0.0834775958202442,19663,1.32337434092582e-6,1.44714316417788e-6,3.85196518421324e-6,4.24541503434085e-6,1,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67,9.75
28914,VEN,2021,0.015015412039711,0.0164197311513386,0.0437055809644303,0.0481697838992519,10747,1.39717242390537e-6,1.52784322614112e-6,4.06677035120781e-6,4.48216096578133e-6,1,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67,9.5
28914,VEN,2021,0.00363019693843859,0.00396971176001918,0.0105664676926714,0.0116457544803864,3085,1.17672510160084e-6,1.28677852836926e-6,3.42511108352395e-6,3.7749609336747e-6,1,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.75,9.75
28914,VEN,2021,0.00930325244112592,0.0101733407989291,0.027079113894632,0.0298450457745713,6607,1.40809027412228e-6,1.53978217026321e-6,4.09854909862751e-6,4.51718567800382e-6,1,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.75,9.5
28914,VEN,2021,0.0126598366863312,0.0138438501893694,0.0368491730914607,0.0406130445017167,6456,1.96094124633382e-6,2.14433862908447e-6,5.70774056559178e-6,6.29074419171569e-6,2,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67,9.25
28914,VEN,2021,0.0030946621129079,0.00338409094361152,0.00900767858887571,0.00992774655971712,1304,2.37320714180053e-6,2.59516176657324e-6,6.90772897919914e-6,7.61330257647016e-6,2,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-67,9
28914,VEN,2021,0.00870571215590602,0.0095199154510627,0.0253398445861296,0.0279281229266323,4136,2.10486270694053e-6,2.30172037017957e-6,6.12665488059227e-6,6.75244751611034e-6,2,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.75,9.25
28914,VEN,2021,0.00264206787992493,0.00288916775358697,0.00769030588932159,0.00847581394946443,1416,1.86586714683964e-6,2.04037270733543e-6,5.43100698398418e-6,5.98574431459352e-6,2,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.75,9
28914,VEN,2021,0.0898798773181871,0.0982859090098161,0.261614682621703,0.288336694048635,60405,1.48795426402098e-6,1.62711545418122e-6,4.33101039022769e-6,4.7733911770323e-6,3,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.5,9.75
28914,VEN,2021,0.0124441513804141,0.0136079928764241,0.0362213746950086,0.0399211211266675,6891,1.8058556639695399e-06,1.97474863973648e-6,5.25633067697121e-6,5.79322611038565e-6,3,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.5,9.5
28914,VEN,2021,0.0130384680922374,0.0142578931656121,0.0379512611009502,0.0418277026777119,7611,1.71310840786196e-6,1.87332717982027e-6,4.98636987267772e-6,5.49569079985703e-6,3,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.25,9.75
28914,VEN,2021,0.00452086262652861,0.00494367711677949,0.013158941428331,0.014503030298613,3033,1.49055807007208e-6,1.62996278166156e-6,4.33858932684835e-6,4.78174424616323e-6,3,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.25,9.5
28914,VEN,2021,0.0225385764001767,0.024646500811704,0.065603366266323307,0.0723042665577219,9392,2.39976324533397e-6,2.62420153446592e-6,6.98502622086064e-6,7.69849516159729e-6,4,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.5,9.25
28914,VEN,2021,0.0243197618509405,0.0265942719521076,0.0707878889903844,0.0780183500621154,16494,1.4744611283461e-6,1.61236037056552e-6,4.2917357214978e-6,4.73010489039139e-6,4,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.5,9
28914,VEN,2021,0.0099195959295093,0.0108473279229166,0.0288731139635078,0.0318222897266267,4495,2.20680665840029e-6,2.41319864803485e-6,6.42338464149228e-6,7.07948603484465e-6,4,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.25,9.25
28914,VEN,2021,0.105021639479351,0.114843807200441,0.305688032745476,0.336911812015973,77049,1.36305000038094e-6,1.49052949681945e-6,3.96744971051507e-6,4.37269545374986e-6,4,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66.25,9
28915,VEN,2021,0.0130245140155643,0.0142426340314084,0.0379106447644682,0.0417829376818477,10627,1.22560591094047e-6,1.3402309241939e-6,3.56738917516406e-6,3.93177168362171e-6,1,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66,9.75
28915,VEN,2021,0.00341495686353935,0.00373434131840274,0.00993996523670014,0.0109552594165857,2240,1.52453431408007e-6,1.66711666000123e-6,4.43748448066972e-6,4.89074081097575e-6,1,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66,9.5
28915,VEN,2021,0.0286229849428433,0.0312999547576416,0.0833133438199799,0.0918231877754612,19625,1.45849604804297e-6,1.59490215325562e-6,4.24526592713273e-6,4.67888854906808e-6,1,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.75,9.75
28915,VEN,2021,0.00615511406579861,0.00673077221583733,0.0179157811611571,0.0197457461467352,3989,1.54302182647245e-6,1.6873332203152e-6,4.49129635526624e-6,4.95004917190654e-6,1,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.75,9.5
28915,VEN,2021,0.0372463015343724,0.0407297685843497,0.108413358423392,0.119486983854465,28564,1.30395958319466e-6,1.42591263773805e-6,3.79545436295306e-6,4.18313204923908e-6,2,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66,9.25
28915,VEN,2021,0.0803913831822242,0.0879100017532236,0.23399638299775,0.257897388696916,53581,1.50037108643408e-6,1.64069356214374e-6,4.36715221809505e-6,4.81322462620923e-6,2,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-66,9
28915,VEN,2021,0.00905838804618728,0.00990557541741343,0.026366383494028,0.0290595152171932,4448,2.03650810390901e-6,2.22697289060554e-6,5.92769413085163e-6,6.53316439235459e-6,2,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.75,9.25
28915,VEN,2021,0.0146881129261304,0.0160618213292937,0.0427529066142126,0.0471198008864716,5464,2.68816122366955e-6,2.93957198559548e-6,7.82447046380173e-6,8.62368244627958e-6,2,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.75,9
28915,VEN,2021,0.00736424847525555,0.00805299113840895,0.0214352264943679,0.0236246768783498,4874,1.51092500518169e-6,1.65223453804041e-6,4.39787166482723e-6,4.84708183798724e-6,3,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.5,9.75
28915,VEN,2021,0.00423735927496195,0.00463365906326774,0.0123337440476121,0.0135935450881131,2035,2.08224042995673e-6,2.27698234067211e-6,6.06080788580449e-6,6.67987473617351e-6,3,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.5,9.5
28915,VEN,2021,0.0511721111014755,0.0559579919958581,0.148947417423612,0.164161298198649,29762,1.7193774310018e-6,1.88018251447679e-6,5.00461721065829e-6,5.51580196890832e-6,3,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.25,9.75
28915,VEN,2021,0.00913621347031049,0.00999067947832514,0.0265929111022024,0.029309180950772,7087,1.28915104703125e-6,1.40971913056655e-6,3.75235093864856e-6,4.13562592786397e-6,3,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.25,9.5
28915,VEN,2021,0.102998414316078,0.112631359539884,0.299799001465559,0.330421259599786,56948,1.80863971194911e-6,1.97779306630406e-6,5.26443424642759e-6,5.80215739972932e-6,4,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.5,9.25
28915,VEN,2021,0.0041315225458943,0.00451792393507866,0.0120256835215977,0.0132540184501288,2909,1.42025525812798e-6,1.55308488658599e-6,4.13395789673349e-6,4.55621122383251e-6,4,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.5,9
28915,VEN,2021,0.00639652187791108,0.00699475773699629,0.0186184504352219,0.0205201879076603,4496,1.42271394081652e-6,1.55577351801519e-6,4.14111442064543e-6,4.56409873391019e-6,4,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.25,9.25
28915,VEN,2021,0.0112397051201136,0.0122909005630019,0.0327155752265924,0.0360572300843506,7345,1.53025256911009e-6,1.67336971586139e-6,4.45412868980156e-6,4.90908510338334e-6,4,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65.25,9
28916,VEN,2021,0.0150425372639059,0.016449393267005,0.0437845347539829,0.0482568022364265,8685,1.732013501889e-6,1.89400037616639e-6,5.04139720828821e-6,5.556338772185e-6,1,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65,9.75
28916,VEN,2021,0.00397094990701195,0.00434233371126487,0.011558302376759,0.0127388977664846,1993,1.99244852333766e-6,2.17879262983687e-6,5.7994492607923e-6,6.39182025413176e-6,1,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65,9.5
28916,VEN,2021,0.0137304045908865,0.0150145431497464,0.0399652908581073,0.0440474507288332,7695,1.78432808198655e-6,1.95120768677666e-6,5.19367002704448e-6,5.72416513695039e-6,1,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.75,9.75
28916,VEN,2021,0.0158274419355412,0.0173077062892249,0.0460691683414457,0.050774794304456,9536,1.65975691438142e-6,1.81498597831637e-6,4.83107889486637e-6,5.32453799333641e-6,1,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.75,9.5
28916,VEN,2021,0.038333916498483,0.0419191029335929,0.111579095317347,0.122976077436995,22058,1.73786909504411e-6,1.90040361472449e-6,5.05844116952341e-6,5.57512364842667e-6,2,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65,9.25
28916,VEN,2021,0.00479420297303861,0.00524258166835877,0.0139545572005551,0.0153799123573612,1958,2.44852041523933e-6,2.67751872745596e-6,7.12694443337852e-6,7.85490927342246e-6,2,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-65,9
28916,VEN,2021,0.0452926471179988,0.0495286500858692,0.131833975016723,0.145299843795766,15700,2.88488198203814e-6,3.15469108827192e-6,8.39706847240277e-6,9.25476712074945e-6,2,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.75,9.25
28916,VEN,2021,0.00591809243275651,0.00647158309193518,0.0172258788031101,0.0189853753481923,2333,2.53668771228312e-6,2.7739318868132e-6,7.3835742833734e-6,8.13775197093542e-6,2,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.75,9
28916,VEN,2021,0.00651977452384811,0.00712953760881232,0.018977203726962,0.0209155852037249,3615,1.80353375486808e-6,1.97220957366869e-6,5.24957226195353e-6,5.78577737309125e-6,3,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.5,9.75
28916,VEN,2021,0.00776599122427521,0.00849230695028656,0.0226045850306315,0.0249134767695675,3989,1.94685164810108e-6,2.12893129864291e-6,5.66672976451028e-6,6.24554443960077e-6,3,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.5,9.5
28916,VEN,2021,0.00558525669221121,0.00610761882889283,0.0162570889112452,0.0179176307099757,3033,1.841495777188e-6,2.01372200095378e-6,5.36006887940824e-6,5.90756040553105e-6,3,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.25,9.75
28916,VEN,2021,0.00840675849578536,0.00919300209611061,0.0244696757647572,0.0269690727743076,3491,2.40812331589383e-6,2.6333434821285e-6,7.0093600013627e-6,7.72531445840952e-6,3,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.25,9.5
28916,VEN,2021,0.437610351972371,0.478537938847485,1.2737588964205,1.40386397861316,154558,2.83136655477148e-6,3.09617062104507e-6,8.24130033010582e-6,9.08308841090828e-6,4,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.5,9.25
28916,VEN,2021,0.00761489139341587,0.00832707548056987,0.0221647765276168,0.0244287450698673,3388,2.24760666865876e-6,2.45781448659087e-6,6.54214183223637e-6,7.21037339724537e-6,4,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.5,9
28916,VEN,2021,0.00482215868407106,0.00527315194229353,0.0140359283003768,0.0154695949152305,956,5.04409904191533e-6,5.51584931202252e-6,1.4681933368595e-5,1.61815846393624e-5,4,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.25,9.25
28916,VEN,2021,0.0136558340058699,0.0149329983373541,0.0397482371580564,0.043808226593259,6195,2.20433155865536e-6,2.41049206414111e-6,6.41618033221252e-6,7.07154585847606e-6,4,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64.25,9
28917,VEN,2021,0.00353458291146722,0.00386515541397854,0.0102881625362041,0.011339022503617,2350,1.5040778346669e-6,1.64474698467172e-6,4.37794150476769e-6,4.82511595898595e-6,1,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64,9.75
28917,VEN,2021,0.0184785272403872,0.0202067348240205,0.0537857213822897,0.059279536358499,7860,2.3509576641714e-6,2.57083140254714e-6,6.84296709698342e-6,7.54192574535611e-6,1,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64,9.5
28917,VEN,2021,0.063031867804769,0.0689269345778769,0.183467785925216,0.202207667887639,25808,2.44233833713457e-6,2.67075846938457e-6,7.10895016759204e-6,7.83507702602445e-6,1,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-63.75,9.75
28917,VEN,2021,0.266767623095846,0.291717113025673,0.776484449382352,0.855796612298048,73158,3.64645866611779e-6,3.98749436870435e-6,1.06138009429229e-5,1.16979224732503e-5,1,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-63.75,9.5
28917,VEN,2021,0.00650755717941063,0.00711617763503896,0.0189416425225761,0.0208763916844382,3231,2.01410002457773e-6,2.2024690916245698e-06,5.86247060432564e-6,6.46127876336683e-6,2,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64,9.25
28917,VEN,2021,0.00468116591365162,0.0051189727976622,0.0136255385670369,0.015017286895677,2021,2.3162622036871e-6,2.53289104288086e-6,6.74197850917215e-6,7.43062191770264e-6,2,2,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-64,9
28917,VEN,2021,0.0111379085061316,0.0121795834023885,0.0324192743230589,0.0357306642276015,5634,1.97690956800348e-6,2.16180039091028e-6,5.75421979465014e-6,6.34197093141668e-6,2,3,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-63.75,9.25
28917,VEN,2021,0.00370154464754403,0.00404773227645103,0.0107741405203425,0.0118746395566152,1876,1.97310482278466e-6,2.15763980621056e-6,5.74314526670709e-6,6.32976522207633e-6,2,4,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-63.75,9
28917,VEN,2021,0.141130170104499,0.154329394646646,0.410789664626794,0.452748800873348,49333,2.86076602080755e-6,3.12831967742984e-6,8.32687378887953e-6,9.17740256772033e-6,3,1,0,post-adjust zero GDP for pop density = 0,0_25-deg by 0_25-deg,27586000,-63.5,9.75
